comment_id,comment,is_gibberish,has_link,translated_comment,detected_language,is_english,Level 1 ,Level 2 ,Level 3
video_38283,"Bored Ape Yacht Club... B.A.Y.C... Ape Follow Ape.... 

Wow, these people are mocking their victims, even in the name.

Like giving an ape a shiny thing... People who are lead by their ""base"" instincts... basically an evolutionarally non-develped human (ape) with the promise of riches (yacht club)... Linking buyers and interested parties together (ape follow ape)...

Should tell people all they needed to know about the people who created it. The ""rabbit"" thing is, perhaps, even more disturbing; knowing the ""elite's"" penchant for population control.

Crypto means ""dead,"" ...dead currency.",Unlikely,Does not contain link,,English,English,2,1,
video_63356,I am leaving Delta Exchange because of the very high brokerage fees. Half of the profit is lost in fees.,Unlikely,Does not contain link,,English,English,2,1,
video_209842,I thought he said running your own node is a mountain man fantasy&,Unlikely,Does not contain link,,English,English,2,1,
video_204110,lol this guy made a lucky gamble on bitcoin and now he thinks hes Marcus Aurelius ==,Unlikely,Does not contain link,,English,English,2,1,
video_33718,bitcoin is the future but crypto no its two differend things. Thanks!!!,Unlikely,Does not contain link,,English,English,2,1,
video_150589,That's good and all but I'm just here to say that Arun is good-looking man.,Unlikely,Does not contain link,,English,English,2,1,
video_43869,"With all do respect James,are you insane?!
Did you lose some money?
Millions of people are going to watch this misinformation,right or wrong you shouldnt have done this.this is very childish and feels like you need to revenge someone or something.
Is there any money market or currency that hasnt been abused by some greedy folk?
You lost a lot of traction with this mistake.its not about being rich silly,its about a future you obviously dont understand.",Unlikely,Does not contain link,,English,English,2,1,
video_132944,Stop smoking crack dont buy shit coins that do nothing. Pump & dump,Unlikely,Does not contain link,,English,English,2,1,
video_27303,Interest is the biggest scam in the world it inflates everything,Unlikely,Does not contain link,,English,English,2,1,
video_96990,"This guy is a HUGE troll and probably getting paid a lot in Bitcoin but I'm pretty sure he's stacking a lot in XRP and makes these videos just so you and nobody else invest in XRP. Remember, rich people dont want other people to get rich",Unlikely,Does not contain link,,English,English,2,1,
video_228795,"So, youre saying that you are buying all of the rumours and will sell the final fact. I see what youre saying, and it makes sense, but i do believe things to level out for some projects because of adoption like the iso20022 standard. You were showing a total market cap cycle chart and although it does retrace, the trend is up. That trend will continue and xrp will benefit greatly because adoption will take that market cap. The more adoption, the more market cap, the more market cap, the less money you lose during the next bear market. Potentially i want to take the risk so i can take advantage of yield throught this entire year and not have to worry about selling at aome preordained time. Nawmean?",Unlikely,Does not contain link,,English,English,2,1,
video_56056,Why comment like that. The guy he is smart. He cant talk like you all!!,Unlikely,Does not contain link,,English,English,2,1,
video_88459,Only coin im watching is XRP i guess hes anti XRP  bad advise  i XRP holders never downplay any other coin its childish shit we love cryptos as a whole ive been into cryptos since 2010 and never hated XRP or what is stands for ive given all a go,Unlikely,Does not contain link,,English,English,2,1,
video_109337,"SMH&.so false. This dude has no idea, or does he? >",Unlikely,Does not contain link,,English,English,2,1,
video_210514,Most ironic outcome would be that it becomes the global currency,Unlikely,Does not contain link,,English,English,2,1,
video_43208,"Plot twist: usa is all smoke and mirrors :))) i am from a different continent and we here don't have this problemb yo! Wake up! Cripto? Nft? Web 3.0? I have no electricity ffs i don't vave an id or a place to stay, and are many like me. Just spread love and see how this bubble of bullshit fades away! Btw nice video! But is like gor kids... real men have no knowledge of this art and money shit... awake youself up and just leave all this crap behind! You don t need a phone or money or whatever. You need a water source and basic surviveing skills. That's it!!",Unlikely,Does not contain link,,English,English,2,1,
video_46422,Look at the people who say bitcoin is the future and compare them to the people who say it is bull shit.  There's an obvious trend and it doesn't trend in bitcoin's favor.,Unlikely,Does not contain link,,English,English,2,1,
video_114036,"That was a live child trafficking transaction, using their code words=3",Unlikely,Does not contain link,,English,English,2,1,
video_200245,"Trump is all in on the Trump coin. Look at it moving up today. Want to make money, buy his meme coin. I don't like him, but this is the best investment.",Unlikely,Does not contain link,,English,English,2,1,
video_125691,"yeah, right after today's lower low in pair to BTC",Unlikely,Does not contain link,,English,English,2,1,
video_10912,Knowledge is power and a low IQ without knowledge is not worth listening to.,Unlikely,Does not contain link,,English,English,2,1,
video_149193,Bitcoin is a complicated one and those who buy those jpeg image for a thousand of dollars.. Its hilarious =,Unlikely,Does not contain link,,English,English,2,1,
video_131680,"You are god. Bitcoin is a reflection of the global economy. When the global economy grows, Bitcoin thrives, and during economic downturns, it dips. But heres the thingwe are in the middle of several industrial revolutions. The cost of labor, once $100, can now be reduced to $1 with robots. Thanks to advanced 3D printing, everything becomes cheaper, making people wealthier. Imagine a future where $1 could buy 10 mansions, or they pay you to live in them for free.

What happens to Bitcoin in this scenario? It rises. As the economy becomes more efficient and accessible, the value of decentralized, unmanipulated assets like Bitcoin becomes even clearer. Its not just about holding a piece of Bitcoinits about holding a stake in the inevitable evolution of global finance.

And just like some unconventional factors boost economies, Bitcoin is part of that shift. Did you know spicy food eaters live 16% longer, or professional ping-pong players enjoy healthier, longer lives? Promoting these habits benefits not only individuals but the economy as a whole. Similarly, more sexual activity boosts testosterone, which drives productivity and growthanother unexpected economic boon.

So when robots, 3D printers, or even your morning chili-infused breakfast create value and abundance, Bitcoin becomes the ultimate store of value in a world where traditional systems struggle to adapt. The question isn't just how much Bitcoin you have; it's whether you're prepared for the profound shifts we're living through. =",Unlikely,Does not contain link,,English,English,2,1,
video_101048,Have y'all noticed this man gets younger not older..why because it's not Putin..the real Putin been dead a while..wake up world,Unlikely,Does not contain link,,English,English,2,1,
video_69838,"People are sleeping on XAI67G$, but once it partners with SHIB? Headlines, FOMO, chaos incoming!",Unlikely,Does not contain link,,English,English,2,1,
video_35136,"""thats why doing business with the youngsters is not good because their parents teach them to fu c ! certian peoples stuff to keep them from having a legacy!""   Nope!",Unlikely,Does not contain link,,English,English,2,1,
video_130920,Youre the only person actually taking everyone step by step,Unlikely,Does not contain link,,English,English,2,1,
video_175329,"The fact that Elon accepts dogecoin to paying for a Tesla, he cannot refute his dumbarse into this.",Unlikely,Does not contain link,,English,English,2,1,
video_69159,I was going to say millionaires would know not to own a shitcoin like BTC but the one guy opened his mouth and said Shiba Inu=,Unlikely,Does not contain link,,English,English,2,1,
video_97537,Wait till my filipino aunts and uncles hear about doge-- they'll send that shit to the moon!,Unlikely,Does not contain link,,English,English,2,1,
video_159212,"Moral of the story: U just need one million dollars and the reserves to survive another 5 years, to get filthy rich.

Anyone can f***king do that!!!!",Unlikely,Does not contain link,,English,English,2,1,
video_203974,Dude just shits in whatever isnt bitcoin cuz thats what he got rich off of.,Unlikely,Does not contain link,,English,English,2,1,
video_43027,these people are just desperate for making money thats all i can see they dont make any change in real world but still expect to make thousands,Unlikely,Does not contain link,,English,English,2,1,
video_238938,Too bad ETH is not decentralized. It is not the road to liberty or freedom.,Unlikely,Does not contain link,,English,English,2,1,
video_43437,"It makes sense,  BTC and crypto is off helping to regulate, rather that pretend it won't ever happen.  The big institutions getting in is the catalyst that will launch us into the stratosphere.  Most people don't like change but after the change is made they grow used to it and it becomes a non issue usually because their fears never materialize. And benefits they were unaware with before turn out to be far more beneficial.  Few if any rug pulls.  The projects that initiated the process of regulation have not been ruined, they got involved in setting guidelines and helping the regulators understand the crypto space. Id get involved more knowing that I have made over 19` btc from day-trade with Vinod Kuria  in few weeks.",Unlikely,Does not contain link,,English,English,2,1,
video_131120,"If ya own 1k worth of bit coin now, and Bitcoin double in pics thats only 1k profit. People think just because they own some bitcoin its gonna make em rich >#>#>#",Unlikely,Does not contain link,,English,English,2,1,
video_43141,imagine humanity has the safest network ever build. The safest of all time. Unbreachable. Untouchable. This is Bitcoin. Why the hell you think it has no value???,Unlikely,Does not contain link,,English,English,2,1,
video_74227,If it ho just 1 USD I don't join in jobs =,Unlikely,Does not contain link,,English,English,2,1,
video_136160,"Some aliens turned like Zuck, others like Vitalik, aliens are just like humans, some bad, some good =",Unlikely,Does not contain link,"Some aliens turned like Zuck, others like Vitalik, aliens are just like humans, some bad, some good =",Afrikaans,Not English,2,1,
video_176024,"Guys, my transaction got stuck on Bybit. Support said my address was blacklisted and advised me to check wallets for cleanliness. Found @AMLTrustCheck_Botits free and provides detailed insights. Super convenient service, highly recommend.",Unlikely,Does not contain link,,English,English,2,1,
video_208330,"Not true. They all work for crypto. 
I have crypto and have LOTS OF PROBLEMS CASHING OUT BITCOIN TO USA.

PEOPLE DONT GET BITCOIN.
THEY ARE HELL WHEN YOU WANNA CASH OUT BITCOIN.

HENRY.",Unlikely,Does not contain link,,English,English,2,1,
video_188543,What a twat! What is he smoking? what a lemon,Unlikely,Does not contain link,,English,English,2,1,
video_96270,Xrp case is over&.this guy is going to regret making this call very soon lol,Unlikely,Does not contain link,,English,English,2,1,
video_15760,"One time video of 5 million views isnt enough to retire early, sorry to say",Unlikely,Does not contain link,,English,English,2,1,
video_176904,don't burn me at the steak for saying this but you could give watching the market and thinking for yourself a good try idk just my opinion here,Unlikely,Does not contain link,,English,English,2,1,
video_2346,I trade crypto now i billionaire<<. I not bot. Go buy now.  More buy.  Buy more to be rich like me.,Unlikely,Does not contain link,,English,English,2,1,
video_159454,Say when are you going talk about Yemen cuz I swear is like we being forgotten,Unlikely,Does not contain link,,English,English,2,1,
video_24024,Wow the ad was for a bs cryptocurrency nft scam,Unlikely,Does not contain link,,English,English,2,1,
video_129247,You guys are trapped at the top. Join me to make money.,Unlikely,Does not contain link,,English,English,2,1,
video_149423,"Its nice and cool having deals with Hackbyloydd on !G he is such a legitimate vendor, Im really glad that I met him. I can vouch for him he his reliable and honest",Unlikely,Does not contain link,,English,English,2,1,
video_107893,Not bad for a blonde so he was caught of guard and was ready to risk it all,Unlikely,Does not contain link,,English,English,2,1,
video_27090,Nowhere close.  There are so many things which are a bigger scam than crypto.  Such as...this.  The delusion of 'social media'.  Which is invented bullshit to push the sheep into a few small pens.  Whatever happened to the relative freedom of the 1993-2004 internet?  This shit.,Unlikely,Does not contain link,,English,English,2,1,
video_44707,I know it a Ponzi scheme but I willing to invest in it anyway. How do you get rich before 40 without doing onlyfan? Its crypto. I dont want to work my whole life just to have 15 years in my feeble body left. It is a scam but I dont care when the fed keep printing money and hike the rate destroying economy sucking out value of everyone hand. Bitcoin to the moon,Unlikely,Does not contain link,,English,English,2,1,
video_7992,bad idea ai - $bad      def check it out... bad will make the next millionaires...,Likely,Does not contain link,,English,English,2,1,
video_94694,"Its horrible how wrong you were on this. Glad I didnt see this video until now. I wouldve missed out on 10s of thousands because I thought you knew what you were talking about in this Crypto game. I got into XRP at $0.19 
I currently hold over 15,000 XRP and Im going to continue to hold and buy more on the dip.",Unlikely,Does not contain link,,English,English,2,1,
video_214409,The price could easily get that high if we continue to burn coins. You're not going to gain money it's just going to be similar to like a reverse stock split. Whether this is true or not reaching two bucks would crash the entire f****** world's market. Quit spreading bullshit.,Likely,Does not contain link,,English,English,2,1,
video_47089,"Damn I feel like anytime there's money to be made, it WILL 100% be exploited. It's human nature, and no matter how good the intentions always are, it will never work the way that they intended.",Unlikely,Does not contain link,,English,English,2,1,
video_11725,"it hits my price target , im out. F this deluded space where ppl start  jerking off everytime ripple is montioned , im not here to dedicate my life to holding xrp =D",Unlikely,Does not contain link,,English,English,2,1,
video_4021,Ironic Trump formed the DOGE! This is prophetic on so many levels and in not so good ways,Unlikely,Does not contain link,,English,English,2,1,
video_247533,Lucky guy I was only 15 wish my parents wouldve known about btc,Unlikely,Does not contain link,,English,English,2,1,
video_206353,I think you are very wrong.....The wealthy have been doing that forever  with assets and dollars which are not worth shit... why would they not now at this time do it with Bitcoin or Xrp? The Banks are eager to have the liquidity especially when it will not be possible later.,Likely,Does not contain link,,English,English,2,1,
video_176218,every state will steal from their citizens.  Bank on that.,Unlikely,Does not contain link,,English,English,2,1,
video_96244,"I bet you he holds over hundred thousand of XRP, telling you to get rid of yours. You Will be very sorry for selling off XRP.",Unlikely,Does not contain link,,English,English,2,1,
video_220634,"Hes 100% correct, so many shit coins and NFTs with no value have billions in market cap, eventually that will correct and a lot of people are gonna get hurt.",Unlikely,Does not contain link,,English,English,2,1,
video_44344,It's getting destroyed by those taking sleazy advantage of it.,Unlikely,Does not contain link,,English,English,2,1,
video_104736,He could've raped her violently and get away with it as if he just took a dump. Flush it.,Unlikely,Does not contain link,,English,English,2,1,
video_232717,Hes totally right!!! Its fools gold!!! Had it for years and finally dumped it!! Doesnt move at all,Unlikely,Does not contain link,,English,English,2,1,
video_44120,"It's all a scam & the recent NFT sale by tRump & his so-called ""playing cards"" proves it. It was all just a way for him to launder Russian money...!!!",Unlikely,Does not contain link,,English,English,2,1,
video_3905,Clown immigrant Musk and traitor convict rapist trump is America's greatest enemy!!,Unlikely,Does not contain link,,English,English,2,1,
video_196639,Sounds like youre trying to pump your own bag of ETH Bacon.,Unlikely,Does not contain link,,English,English,2,1,
video_112607,"Don't mess with this shit! You will lose your money! This is a crap company, it has weak servers that break down with any increased activity. And you are left without your money. In addition, they get involved in politics and try to control the money of the owners who have trusted them.",Unlikely,Does not contain link,,English,English,2,1,
video_28361,this didn't again well and its only gonna get worst by 2028=,Unlikely,Does not contain link,,English,English,2,1,
video_233801,"Eventually XRP was slowed down because of the case and pandemic made it any better, but soon they will be merging and all coins will eventually be 1 coin. After they decide all of the partnerships. <",Unlikely,Does not contain link,,English,English,2,1,
video_240898,Elon Musk is a CON MAN he should be put in jail,Unlikely,Does not contain link,,English,English,2,1,
video_106319,"This guy has never been low on confidence , for your limited knowledge about body language and Putin.",Unlikely,Does not contain link,,English,English,2,1,
video_12564,"One will be clear, Bitcoin below 10k and Ill sell my ass to buy as much as I can",Unlikely,Does not contain link,,English,English,2,1,
video_15819,Because scammers get off just thinking about how you are going to get an empty package so much so that they are willing to go through security measures and risk getting caught just for the fun of it.,Unlikely,Does not contain link,,English,English,2,1,
video_176123,"A video that would earn many clicks is one that would show what all these people predicted in 2021 for 2021, with results. Maybe they are paying you to not do that video. Prove me wrong.",Unlikely,Does not contain link,,English,English,2,1,
video_44745,Lmao this is one of the worst takes I've ever seen on crypto.  This is not going to age well..Sad watching millennials turn into boomers,Unlikely,Does not contain link,,English,English,2,1,
video_60948,People are making passive income from xrp through AMM LPs right now... Stop posting.,Unlikely,Does not contain link,,English,English,2,1,
video_197501,"Holding XAI26K$ feels like early Bitcoin vibes. Everyones sleeping on it now, but not for long.",Unlikely,Does not contain link,,English,English,2,1,
video_15399,"1st view on this video i read i completely got SCANNED
2nd watch on this video i read, i completely got SCAMMED =0",Unlikely,Does not contain link,,English,English,2,1,
video_200119,Bitcoin. It's a whazy. It's a woozie. It's fairy dust. It doesn't exist. It's never landed. It is no matter. It's not on the elemental chart,Unlikely,Does not contain link,,English,English,2,1,
video_39426,Its easy. Dont believe just dont join them. No1 force. Own choice.,Unlikely,Does not contain link,,English,English,2,1,
video_206259,these youtube kids are really dumb... trading isnt for everybody... 99% of people who try being  professional traders get rekt badly.... look up the statistics... most people cant trade.. its dumb for these youtube kids to try telling people to trade instead of dollar cost averaging into ones with good utility,Unlikely,Does not contain link,,English,English,2,1,
video_137749,"i bought a bunch of bitcoins when it was at $200, but sold all at a loss a few months later",Unlikely,Does not contain link,,English,English,2,1,
video_166428,"They said meme coins were done, then BOOMWurmp Inu presale showed up. Im all in!",Unlikely,Does not contain link,,English,English,2,1,
video_37878,"00:12:00 The disappearance of Satoshi was the best part. Had he or she remained involved in the project, it would have been only a matter of time before official authorities tracked him or her down, and the project would have failed. Additionally, the fact that he or she has never moved their coins is crucial; otherwise, it would concentrate too much supply in their hands.

The comparison to Bernie Madoff is nonsensical because he was a single individual, albeit with a few co-conspirators, trying to enrich himself. Discussing one's investments is a normal part of life, whether it involves stocks, real estate, jewelry, or paintings. Could everything be a Ponzi scheme?

00:14:26 ""People only make money because some other sucker lost more"" is an inaccurate statement. Person A can sell to Person B while making a profit, and Person B can then sell to Person C and also make a profit. Even if Person C sells to Person D at a loss, the losses of Person C are not automatically greater than the combined profits of Person A and B. It's a baseless allegation, and the same logic could apply to any investment ever made.

It's important to note that most ICO projects have either failed or scammed their investors. However, some projects have found product-market fit, and they continue to operate, fulfilling real use-cases such as decentralized trading, permissionless borrowing and lending, and global fund transfers without the intervention or censorship of a third party.

It's not easy to see the value of Bitcoin and Ethereum while living in the Western world, where representative democracy and financial freedom are the norms. However, imagine living in a country with a totalitarian regime, or being oppressed by governments or institutions due to your race, sex, or beliefs. Like the dot-com bubble, 99.9% of coins will fail, but some will survive and create a better world for everyone.",Unlikely,Does not contain link,,English,English,2,1,
video_30459,I've traded Krypto for 8-9 years. But I know its the biggest ponzi scam in history ;) But.. I still trade for 25 and 29 bullrun. Then out retiering ;),Unlikely,Does not contain link,,English,English,2,1,
video_32884,Doesnt matter to me I turned $2500 into 40k in 2 months during that 2021-2022 nft bull cycle,Unlikely,Does not contain link,,English,English,2,1,
video_151488,if you notice that all crypto currency would fall and rise at the same time.  This seems that the big investors are always the winner.,Unlikely,Does not contain link,,English,English,2,1,
video_28757,This video didnt age well especially after today lmfao dumb as$ lol,Unlikely,Does not contain link,,English,English,2,1,
video_114632,Notice how he said they were giving away stock of the company for free to the people who are already wealthy around the world haha= rich stay rich poor stay poor,Unlikely,Does not contain link,,English,English,2,1,
video_75345,That is your fault!   Who buys an iPhone from the dark web?????,Likely,Does not contain link,,English,English,2,1,
video_34018,Crypto bruh really compared NFT trash to the discovery of fire LMAO! What a loser. I hope he lost all his money on his crypto bullshit,Unlikely,Does not contain link,,English,English,2,1,
video_135418,"<There is one thing I have learned in recent months it is to remain calm, especially when it comes to investments in cryptocurrencies. Learn not to sell in a panic when everything goes down and not to buy in euphoria when everything goes up. I advise y'all to forget predictions and start making a good profit now because future valuations are all speculations and guesses.The market is very unstable and you can not tell if it's going bearish or bullish.While myself and others are trad! N without fear of making a loss others are being patient for the price to skyrocket. It all depends on the pattern you follow. I was able to make 6.5BTC from 2.4 BTC in just August from implementing trades with tips and info from MR Patrick Timothy",Unlikely,Does not contain link,,English,English,2,1,
video_185381,This guy is a hack. He called bitcoin Ill give him that. But even a broken clock is right twice a day,Unlikely,Does not contain link,,English,English,2,1,
video_181857,This dude don't know anything. He just got lucky on bitcoin at a $1.,Unlikely,Does not contain link,,English,English,2,1,
video_194527,Thats how much Ellen charged them to advertise Ripple on their show.,Unlikely,Does not contain link,,English,English,2,1,
video_212,This is the worst price prediction short I ever seen.,Unlikely,Does not contain link,,English,English,2,1,
video_211768,"Hes clearly making sure he doesnt get sued or threatened again for promoting Doge, so he said dont buy but he loves it. Meaning buy it n be ready >¾>#=¸",Unlikely,Does not contain link,,English,English,2,1,
video_220517,"tRump wants to kill crypto&beware. And anything he says is to benefit himself, so it really doesnt mean anything anyway.",Unlikely,Does not contain link,,English,English,2,1,
video_37211,"Has and always will be a bullshit currency. People the buy this =©deserve everything they get. If it's digital, it can be hacked and idiots deserve to lose everything.",Unlikely,Does not contain link,,English,English,2,1,
video_106148,That has nothing to do with low confidence when someone looking good,Unlikely,Does not contain link,,English,English,2,1,
video_232478,From this clip Its Kida obvious he didn't have a good understanding of what XRP is,Unlikely,Does not contain link,,English,English,2,1,
video_209477,"AI is going to eat this guy's lunch, and then he starves to death.",Unlikely,Does not contain link,,English,English,2,1,
video_230487,"He just scared people to sell cheap coins to him, smart >#",Unlikely,Does not contain link,,English,English,2,1,
video_37364,Its ironic that the ads popping up on this video are for crypto exchanges =,Unlikely,Does not contain link,,English,English,2,1,
video_171345,"hello, I am testifying of Mrs Chloe on how she changed my financial status for good. little did I know that Bitcoin can elevate me, though I was never poor but my investment with her really increased my portfolio and I can't stay and watch people get scammed daily. salaries pays my bills but investing with her made me financially stabled, I will always testify of her good works.",Unlikely,Does not contain link,,English,English,2,1,
video_166574,there is no fucking way Bitcoin can go under 30k again,Unlikely,Does not contain link,,English,English,2,1,
video_40072,After losing over $50000 I had lost all hope until I met you *Clockluis8* . You handled the case like it was your money that was lost. Thank you for the continued reassurance and for retrieving my funds,Unlikely,Does not contain link,,English,English,2,1,
video_30285,Just like the internet people disliked it just like they disliked other technological advancements like AI the the world is changing its time we changed too or else you all will be left behind the ones that can adapt to change are the ones that are successful progress is inevitable&,Unlikely,Does not contain link,,English,English,2,1,
video_117943,The dark web holds all Transactions until both parties are happy.,Unlikely,Does not contain link,,English,English,2,1,
video_181704,"Sorry.. but his speech, mannerisms and physical appearance are concerning for fairly high doses and frequency of stimulant use .. I hope this is not the case for his sake",Unlikely,Does not contain link,,English,English,2,1,
video_27799,The most debunked nonsense ever spouted by hysterics lives in this video.,Unlikely,Does not contain link,,English,English,2,1,
video_93253,Ethereum is over priced he's just throwing out buzz terms most programmers should know,Unlikely,Does not contain link,,English,English,2,1,
video_235180,"There were many get rich quick for hundreds of crypto, you been been hiding buddy",Unlikely,Does not contain link,,English,English,2,1,
video_134245,"So many gullible people. Just a second of research will show you that there is no Monday, October 18, 2024. Good try, but next time look at a future date to make it a touch more believable. Lol.",Unlikely,Does not contain link,,English,English,2,1,
video_106041,Rumor has it Putin killed the person that uploaded this&..jk it was Megyn Kelly,Unlikely,Does not contain link,,English,English,2,1,
video_251691,That market cap is smaller than it is now >,Unlikely,Does not contain link,,English,English,2,1,
video_50207,"This is the real deal....I have my ETF funds that just sit there, boringly making me consistent returns while I ignore it.  I have a separate account that I play around with that has done OK but definitely not better than my ETF fund that I never have to mess with.  For whatever reason, I still insist on having the play around account because it satiates my need to gamble stupidly (""like a maniac"", lol)",Unlikely,Does not contain link,,English,English,2,1,
video_109681,"Who pays u 2 lie to people, when regulation happens, you will see",Unlikely,Does not contain link,,English,English,2,1,
video_42590,"The world's greatest scam is Davos and their WEF puppets, WEFgoverments, But the people keep on beeing sheeps and beeing dumb believers of them. How smart is that ?",Unlikely,Does not contain link,,English,English,2,1,
video_197839,Convict traitor trump will wipe out everybody for his self gains.....idiots!!!!,Likely,Does not contain link,,English,English,2,1,
video_246981,"This is a perfect example of keeping simple things simple... but, dont confuse simple with easy",Unlikely,Does not contain link,,English,English,2,1,
video_192014,"my fantom is hacked 16.1.2025 
they stoled 5000 $  which is 18 month hard working in my couuntry",Unlikely,Does not contain link,,English,English,2,1,
video_232301,XRP won't reach 30K but I'm up 209% this is what happens when you speak with confidence on something that you know nothing about,Unlikely,Does not contain link,,English,English,2,1,
video_212213,bad idea ai - $bad      def check it out... bad will make the next millionaires...,Likely,Does not contain link,,English,English,2,1,
video_43837,"Clueless.  Obviously afraid of technology.  The REAL scam is how US $$ is just printed out of thin air, traded to the banks, and the cycle of ponzi continues.",Unlikely,Does not contain link,,English,English,2,1,
video_166761,"You're probably wondering why I'm shilling Cyberopolis so hard, right? It's simple  this project is gonna make all early investors filthy rich! I'm talking generational wealth here, folks! And the best part? It's still in the freaking presale phase! This is the bargain of a lifetime!",Unlikely,Does not contain link,,English,English,2,1,
video_202483,Get off of YouTube you don't know what you're talking about,Unlikely,Does not contain link,,English,English,2,1,
video_218948,This guy is secretly going long and hedging by being bearish on the media,Unlikely,Does not contain link,,English,English,2,1,
video_47604,"Sounds like the federal reserve note pitch & wonder how that sounded &.gold is worthless, sell it to us for this fancy paper, gold is a ponzi, you only want it because someone else will pay more for it& this guys opinion means dog logs to me",Unlikely,Does not contain link,,English,English,2,1,
video_104209,Putin will be assassinated by a beautiful woman. This is when he lets his guard down.,Unlikely,Does not contain link,,English,English,2,1,
video_108088,"LoL= This low confidence Leader is shaked the confidence of western leader ship>-, Sigma rule of truth: no need confidence just take action for liars",Unlikely,Does not contain link,,English,English,2,1,
video_177595,Here Andrew Tate demonstrates yet again that he has 0 clue what he's talking about and only repeats what he's heard hinself sonewhere. Yet he sits here talking with extreme confidence as if he knows what's as people cheer and buy his hustler university membership. Lmao you guys are just completely lost.,Unlikely,Does not contain link,,English,English,2,1,
video_89613,"Funny Tate is speaking, literally released his own shitcoin& also the lack of detail shows how he doesnt understand crypto. The pumps are still here maybe not insane but still amazing 10xs etc",Unlikely,Does not contain link,,English,English,2,1,
video_242259,"Lmfao, you didn't need to go on the dark web to get scammed like that.",Unlikely,Does not contain link,,English,English,2,1,
video_204533,I think hes on the money - and Ive wasted a lot of money in XRP,Unlikely,Does not contain link,,English,English,2,1,
video_10845,"lol hes just trying to get on peoples nerves. He knows XRP is probably going to be running the entire world and hes jealous because hes so poor. He doesnt have money to even buy 1000 XRP. He has no common sense does not understand how crypto works and quite frankly, he is a troll, I would laugh his face",Unlikely,Does not contain link,,English,English,2,1,
video_56908,This crypto craziness opened my eyes to his actual intellect.,Unlikely,Does not contain link,,English,English,2,1,
video_48462,"You could buy stocks, which are just an update on an exchanges ledger that they own, and they give you access to whenever they want to. And buy and sell on rigged markets, during certain times. All with the hopes that enough money makes it way into the stock market that the value of  your ledger entry goes up in price. And you somehow justify with PE ratios, and future earnings, but as you saw in 2021 it was just all speculation. 
With the whole market dependent on the fed printing more money and the government spending more money, causing just enough inflation for you to tolerate. And companies privatize earnings and publictize losses. Somehow a finite digital assets like bitcoin (most cyrptos are a scam but stay away from dogeelongateharrypottermars and youll be alright, or currently bonk) is the issue?",Unlikely,Does not contain link,,English,English,2,1,
video_13410,Another false prophet. Look at his track record. Its hilarious.,Unlikely,Does not contain link,,English,English,2,1,
video_35290,"Cryptocurrency, a subject of much debate,
Some call it the future, while others berate.
In a rhyming poem, let's unpack this grand plan,
Is it a game-changer or a world's greatest scam?

Bitcoin, Ethereum, and countless coins more,
They promised a revolution like never before.
A decentralized ledger, the blockchain's charm,
But some see it as a massive financial harm.

The enthusiasts say, it's freedom they seek,
A world without banks, where the future's not bleak.
They buy, they HODL, and they passionately preach,
That crypto's the answer, the system to breach.

But skeptics raise eyebrows, they worry and frown,
They see scams and bubbles all over town.
Ponzi schemes, hacks, and wild market swings,
Cryptos have caused some unfortunate stings.

Regulations are lacking, it's the Wild West,
Anonymity reigns, an asset for the best.
But with it come crooks, and money laundering schemes,
Leaving law enforcement chasing elusive dreams.

So, crypto, a puzzle, a riddle, a conundrum,
Some see the future, while others succumb.
The world's greatest scam or a new paradigm,
Time will tell if it's wise or a financial crime.",Unlikely,Does not contain link,,English,English,2,1,
video_200675,He just said whole lot of nothing. This guy is a joke.,Unlikely,Does not contain link,,English,English,2,1,
video_216170,Funny all think BTC is what the rich people are having most of them have 0 BTC,Unlikely,Does not contain link,,English,English,2,1,
video_237125,May as well throw your money away if your gonna kiss it away in non tangible investments like crypto,Unlikely,Does not contain link,,English,English,2,1,
video_25332,"Bitcoin is hope. Have fun staying poor. I buy bitcoin every day, and I get richer every day. The correlation between buying a little bitcoin daily and success IS UN-DISPUTABLE. NFTs and crypto are scams, Bitcoin is hard currency that will liberate earth from scammers (like yourself)",Unlikely,Does not contain link,,English,English,2,1,
video_43915,"People paying millions of dollars for a digital image and I'm trying to save up $6K to remove a tumor my dog.  Maybe I should doodle with Windows Paint for 5 minutes and try my luck....

About mining, that shit is so dumb!  Wasting all that energy and it doesn't do anything productive.",Unlikely,Does not contain link,,English,English,2,1,
video_137115,"I traded well on my Demo account but when I invested in to my main account i lost all my funds. Please i need an expert to assist me with my trading. It's frustrating how people loss funds in this trading, I really feel so bad.",Unlikely,Does not contain link,,English,English,2,1,
video_148461,Obviously trading in bitcoin is very volatile and risky to trade that's the reason most traders trade with a company,Unlikely,Does not contain link,,English,English,2,1,
video_11062,Love how they talk with no proof or receipts to why they belive that,Unlikely,Does not contain link,,English,English,2,1,
video_158818,Im not so sure he is the richest& he definitely is one of the shadiest though.,Unlikely,Does not contain link,,English,English,2,1,
video_23902,"Ok, suppose BTC drops to zero.

But tomorrow someone kidnaps your daughter and demands to be paid  NOW.

They want something tough to track,  easy to spend. BTC fills the roll. And its price will be something.

Then your cousin in a war torn country needs money. You cant use western union or mail them the cash. Gold is too bulky and slow.  BTC is fast and hard to stop.",Unlikely,Does not contain link,,English,English,2,1,
video_49673,Crypto is not a Ponzi scheme. It is the future,Unlikely,Does not contain link,,English,English,2,1,
